skill_id,skill,Mapped Node,Taxonomy ID,Similarity Score
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Safety and Operational Planning,6.4,0.6109181908490465
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Materials Selection for Hydrogen Pipelines,6.2,0.594944180634439
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Operating Temperatures,7.4.1.1,0.5930450514213744
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Operation and Maintenance,6.4.2,0.5833469440885116
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Safety Protocols for High-Pressure Hydrogen,6.4.1,0.5732559539984768
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Hydrogen Pressure Considerations,6.1,0.5699854413955223
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Compliance with Safety and Reliability Standards,18.4.3,0.5685980070189731
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Temperature and Pressure Conditions,12.3.2,0.563477617410696
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Regular Maintenance Procedures,6.4.2.3,0.559689545175355
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Standards and Protocols for Testing,18.4,0.556376527136655
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Risk Assessment and Mitigation,6.4.1.1,0.5557633572302649
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Ensuring Process Compliance and Optimization,16.4,0.5547280275710591
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,High-Pressure Hydrogen Gas Systems,6,0.5545540796929223
507,Selection and design of combustion systems to withstand hydrogen pressure and temperatures,Pressure Control Systems,6.4.2.2,0.5509107858867939
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Hydrogen Compression and Storage,13,0.6597148584868636
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Material Properties of Compressed Hydrogen,13.2,0.6548406612416244
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Compression Technologies,13.1.2,0.6536413557846757
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Conversion of Hydrogen to Compressed Gas,13.1,0.6383430934168128
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Physical and Chemical Properties under Compression,13.2.1,0.6357949829129304
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Behavior of Hydrogen under High Pressure,13.2.2,0.635305863498749
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Interaction with Storage Materials,13.2.3,0.6310322483288394
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Electrochemical Compressors,13.1.2.2,0.6264233592623257
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Principles of Hydrogen Compression,13.1.1,0.6229252868840465
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Storage of Compressed Hydrogen,13.3,0.6219037689133409
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Pressure Relief Devices,13.3.2.1,0.6178780016258845
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Material Compatibility,13.2.3.1,0.6174836509130651
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Mechanical Compressors,13.1.2.1,0.6092952092769319
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Materials Selection for Hydrogen Pipelines,6.2,0.6034621043910744
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Maintenance and Monitoring of Storage Systems,13.3.3,0.6022824206591204
508,Selection and design of compression systems for hydrogen pressure and temperature variations,Safety and Regulatory Requirements,13.3.2,0.6005874687247766
509,Selection and design of pumping systems for hydrogen environments,Materials Selection for Hydrogen Pipelines,6.2,0.6531639162698081
509,Selection and design of pumping systems for hydrogen environments,Design Considerations for Hydrogen Pipelines,6.3.1,0.6487623640386084
509,Selection and design of pumping systems for hydrogen environments,Pipeline Design and Construction,6.3,0.645820902643338
509,Selection and design of pumping systems for hydrogen environments,High-Pressure Hydrogen Gas Systems,6,0.6368584564799652
509,Selection and design of pumping systems for hydrogen environments,Safety and Operational Planning,6.4,0.630638091947085
509,Selection and design of pumping systems for hydrogen environments,Construction Best Practices,6.3.2,0.6271729346561722
509,Selection and design of pumping systems for hydrogen environments,Installation and Testing Procedures,6.3.2.2,0.6240068227962009
509,Selection and design of pumping systems for hydrogen environments,Hydrogen Pressure Considerations,6.1,0.6239775419821413
509,Selection and design of pumping systems for hydrogen environments,Operation and Maintenance,6.4.2,0.6097558863369121
509,Selection and design of pumping systems for hydrogen environments,Thermal Expansion and Contraction,6.3.1.3,0.6063385125248825
509,Selection and design of pumping systems for hydrogen environments,Process Optimization Techniques,16.4.1,0.6061802371799905
509,Selection and design of pumping systems for hydrogen environments,Comparative Pressure Analysis,6.1.1,0.5989116566623963
509,Selection and design of pumping systems for hydrogen environments,Regular Maintenance Procedures,6.4.2.3,0.5950216102483282
509,Selection and design of pumping systems for hydrogen environments,Programming and Monitoring Control Systems in Hydrogen Processes,19,0.5911448686981138
509,Selection and design of pumping systems for hydrogen environments,Cryogenic Systems for Hydrogen,3.1,0.5890554874265046
509,Selection and design of pumping systems for hydrogen environments,Ensuring Process Compliance and Optimization,16.4,0.5879013993313805
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Safety and Operational Planning,6.4,0.6179084425430634
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Materials Selection for Hydrogen Pipelines,6.2,0.6162703820639469
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,High-Pressure Hydrogen Gas Systems,6,0.6026364777714143
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Hydrogen Pressure Considerations,6.1,0.5940975838147008
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Pressure Requirements,7.4.1.2,0.5915769890736795
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Operation and Maintenance,6.4.2,0.590585505593183
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Cooling Mechanisms and Principles,10.2.1,0.5847649948805854
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Cooling Systems in Hydrogen Production Plants,10,0.581388317220558
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Pipeline Design and Construction,6.3,0.5810794904390735
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Maintenance and Monitoring,10.4,0.5777394587649527
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Monitoring System Performance,10.4.2,0.5743655428468953
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Operation of Cooling Systems,10.2,0.5740168790770028
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Pressure Control Systems,6.4.2.2,0.5714321072015722
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Regular Maintenance Procedures,6.4.2.3,0.5690712686369019
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Design Considerations for Hydrogen Pipelines,6.3.1,0.5682946434955589
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Operating Temperatures,7.4.1.1,0.5648387061001832
510,Selection and design of turbine systems to withstand hydrogen pressure and temperatures,Types of Cooling Systems,10.1,0.5626321744689277
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Maintenance and Monitoring of Storage Systems,13.3.3,0.6929227713628809
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Regular Inspection and Testing,13.3.3.1,0.6839799013033366
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Safety and Regulatory Requirements,13.3.2,0.6754825605975552
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Leak Detection and Prevention,13.3.3.2,0.6672779120721434
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Maintenance and Monitoring,10.4,0.6651574679761543
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Monitoring System Performance,10.4.2,0.6622220752698489
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Adherence to Regulatory Requirements,19.3.1.1,0.6529369190314608
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Troubleshooting and Repairs,10.4.3,0.6505286174219217
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Operation and Maintenance,6.4.2,0.6496408408911608
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Routine Maintenance Procedures,10.4.1,0.6484043098399631
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Compliance with Safety Standards,19.3.1,0.6452208503247574
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Regular Maintenance Procedures,6.4.2.3,0.6433264523436605
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Regular Safety Audits and Inspections,19.3.1.2,0.6378062468838369
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Maintenance and Monitoring of Hydrogen Equipment,2,0.6337572969921523
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Pressure Relief Devices,13.3.2.1,0.6310846968538615
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Safety Protocols for Storage,13.3.2.2,0.6276683291134296
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Hydrogen Compression and Storage,13,0.6263593507546292
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Pressure Control Systems,6.4.2.2,0.6260346464044737
511,"Maintenance of combustion, compression, pumping, and turbine systems to ensure reliability under hydrogen conditions",Assessing Valve Functionality,2.3.1.2,0.6237506004552836
512,Understanding reservoir geochemistry related to carbon dioxide (CO2)-water-mineral interactions,"CO2 in Carbon Capture, Utilization, and Storage (CCUS)",23.3.1.2,0.36285863255764217
513,Modeling carbon dioxide (CO2)-water-mineral interactions in reservoirs,"CO2 in Carbon Capture, Utilization, and Storage (CCUS)",23.3.1.2,0.37914178806490373
514,Understanding carbon dioxide (CO2) compression properties,Physical and Chemical Properties under Compression,13.2.1,0.5376935462913903
514,Understanding carbon dioxide (CO2) compression properties,Interaction with Storage Materials,13.2.3,0.5261637160295349
514,Understanding carbon dioxide (CO2) compression properties,Material Properties of Compressed Hydrogen,13.2,0.5251281323688266
514,Understanding carbon dioxide (CO2) compression properties,Hydrogen Embrittlement,13.2.3.2,0.4996164311391825
514,Understanding carbon dioxide (CO2) compression properties,Material Compatibility,13.2.3.1,0.4893213261859678
515,Understanding carbon dioxide (CO2) compression processes,Physical and Chemical Properties under Compression,13.2.1,0.48271796310496473
515,Understanding carbon dioxide (CO2) compression processes,Compression Technologies,13.1.2,0.47159352503002616
515,Understanding carbon dioxide (CO2) compression processes,Interaction with Storage Materials,13.2.3,0.47126325117875023
515,Understanding carbon dioxide (CO2) compression processes,Conversion of Hydrogen to Compressed Gas,13.1,0.4635945464306499
515,Understanding carbon dioxide (CO2) compression processes,Material Properties of Compressed Hydrogen,13.2,0.46027284526891044
515,Understanding carbon dioxide (CO2) compression processes,Principles of Hydrogen Compression,13.1.1,0.44945457473012773
515,Understanding carbon dioxide (CO2) compression processes,Electrochemical Compressors,13.1.2.2,0.4395416632096423
515,Understanding carbon dioxide (CO2) compression processes,Hydrogen Embrittlement,13.2.3.2,0.4378904329360068
516,Migration modeling for carbon dioxide (CO2) storage,Cryogenic Systems for Hydrogen,3.1,0.47584304800623345
516,Migration modeling for carbon dioxide (CO2) storage,Transportation of Cryogenic Hydrogen,3.2.2,0.4536500368328452
516,Migration modeling for carbon dioxide (CO2) storage,Lifecycle Environmental Assessment,5.3.3.1,0.4443759672120854
516,Migration modeling for carbon dioxide (CO2) storage,Environmental Impact Assessment,5.3.3,0.4416520400568017
516,Migration modeling for carbon dioxide (CO2) storage,Storage Requirements for Methane,15.3.2,0.4391601932136914
516,Migration modeling for carbon dioxide (CO2) storage,Operation of Cryogenic Systems,3.1.2,0.4367854124788657
517,Zone selection for carbon dioxide (CO2) storage,CO2 Emissions and Capture,12.4.1,0.4370516619946716
517,Zone selection for carbon dioxide (CO2) storage,Hydrogen Liquefaction and Storage,14,0.4368312950462816
517,Zone selection for carbon dioxide (CO2) storage,Flammable Zones,4.1.2,0.4298793163388648
517,Zone selection for carbon dioxide (CO2) storage,Explosive Zones,4.1.1,0.4273442590289007
517,Zone selection for carbon dioxide (CO2) storage,Identification of Hazardous Zones,4.1,0.42625480094106116
517,Zone selection for carbon dioxide (CO2) storage,Spill Risk Areas,4.1.3,0.41092443940010337
518,Storage design for carbon dioxide (CO2),Hydrogen Liquefaction and Storage,14,0.49956770701603936
518,Storage design for carbon dioxide (CO2),Storage of Liquid Hydrogen,14.3,0.4822018057290688
519,Selection of key instrumentation for SMR and/or ATR hydrogen production plant,Equipment and Reactor Design,11.3.3,0.6286609606132006
519,Selection of key instrumentation for SMR and/or ATR hydrogen production plant,Catalysts Used in SMR,11.3.1,0.5662555285892784
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Maintenance and Monitoring of Hydrogen Equipment,2,0.7123945423584924
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Equipment Monitoring,2.1,0.6955612137499319
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Maintenance and Monitoring,10.4,0.6875744517779735
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Routine Maintenance Procedures,10.4.1,0.6875379659225399
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Measurement of Equipment Integrity,2.2,0.6762958945899556
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Monitoring System Performance,10.4.2,0.6745629607510434
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Functional Testing of Equipment,2.3,0.6689291256654332
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Monitoring Techniques,2.1.1,0.6656948260327015
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Troubleshooting and Repairs,10.4.3,0.6582770924336321
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Pressure Testing,2.2.1,0.6550692335006876
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Operational Testing,2.3.1,0.6464045961567013
520,Maintenance of instrumentation systems in SMR and/or ATR hydrogen production plant,Equipment and Reactor Design,11.3.3,0.6454974974536347
521,Understanding materials behavior in liquid carbon dioxide (CO2),Hydrogen Interactions with Materials,1.2,0.5597945916545463
521,Understanding materials behavior in liquid carbon dioxide (CO2),Reaction Mechanisms,1.2.2,0.5586474772328635
521,Understanding materials behavior in liquid carbon dioxide (CO2),Molecular Interaction of Hydrogen with Materials,18.1,0.5497523644645966
521,Understanding materials behavior in liquid carbon dioxide (CO2),Material Compatibility,1.2.1,0.537798437180122
521,Understanding materials behavior in liquid carbon dioxide (CO2),Hydrogen Interaction with Materials,18,0.5293481660926019
522,Understanding materials behavior in high-pressure carbon dioxide (CO2),Reaction Mechanisms,1.2.2,0.5612570266302644
522,Understanding materials behavior in high-pressure carbon dioxide (CO2),Hydrogen Interactions with Materials,1.2,0.5596639176768881
522,Understanding materials behavior in high-pressure carbon dioxide (CO2),Molecular Interaction of Hydrogen with Materials,18.1,0.5567176393343791
522,Understanding materials behavior in high-pressure carbon dioxide (CO2),Hydrogen Interaction with Materials,18,0.5493535481139064
522,Understanding materials behavior in high-pressure carbon dioxide (CO2),Material Compatibility,1.2.1,0.5407507259299045
523,Understanding materials behavior in low-pressure carbon dioxide (CO2),Molecular Interaction of Hydrogen with Materials,18.1,0.5658729024393917
523,Understanding materials behavior in low-pressure carbon dioxide (CO2),Hydrogen Interaction with Materials,18,0.554440102856041
523,Understanding materials behavior in low-pressure carbon dioxide (CO2),Hydrogen Interactions with Materials,1.2,0.553746783765574
523,Understanding materials behavior in low-pressure carbon dioxide (CO2),Reaction Mechanisms,1.2.2,0.5514766652597576
523,Understanding materials behavior in low-pressure carbon dioxide (CO2),Material Compatibility,1.2.1,0.5352585720210356
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Leakage Detection,2.2.2,0.4756149658115103
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),"NOx, CO2, and Other Emission Management",25.5.1.1,0.4521596155096621
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Equipment and Infrastructure,16.3.1,0.44585260969374185
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Emission Control and Reduction,25.5.1,0.44376406547098324
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Spill Risk Areas,4.1.3,0.44158584868534945
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Equipment Monitoring,2.1,0.4351975749266871
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Materials Selection for Hydrogen Pipelines,6.2,0.4333207755099646
524,Knowledge of stationary equipment required for pipeline transmission of liquid carbon dioxide (CO2),Monitoring Techniques,2.1.1,0.4292520768177105
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Leakage Detection,2.2.2,0.48286518728256134
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Equipment and Infrastructure,16.3.1,0.4592654523301327
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Spill Risk Areas,4.1.3,0.4574398165533795
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),"NOx, CO2, and Other Emission Management",25.5.1.1,0.45570250918512323
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Equipment Monitoring,2.1,0.45337658090026733
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Monitoring Techniques,2.1.1,0.4511387760887602
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Emission Control and Reduction,25.5.1,0.4461538485633707
525,Knowledge of stationary equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Materials Selection for Hydrogen Pipelines,6.2,0.4400668337290339
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),Emission Control and Reduction,25.5.1,0.47356774494754195
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),Leakage Detection,2.2.2,0.4732463540699545
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),"NOx, CO2, and Other Emission Management",25.5.1.1,0.4658475646657231
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),Environmental and Regulatory Compliance,25.5,0.44102950909451666
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),Implementation of Emission Control Technologies,25.5.1.2,0.4377133820186515
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Leakage Detection,2.2.2,0.4781285549417631
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Emission Control and Reduction,25.5.1,0.47630416682670274
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),"NOx, CO2, and Other Emission Management",25.5.1.1,0.46763535897530173
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Implementation of Emission Control Technologies,25.5.1.2,0.4475357330589229
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Environmental and Regulatory Compliance,25.5,0.44573063732965124
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Equipment Monitoring,2.1,0.4392124175707869
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Monitoring Techniques,2.1.1,0.43604047066407714
528,Understanding of reservoir data for carbon dioxide (CO2) injection,"CO2 in Carbon Capture, Utilization, and Storage (CCUS)",23.3.1.2,0.3798899954393393
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Spill Risk Areas,4.1.3,0.3756363189998714
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.373791501452289
528,Understanding of reservoir data for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.36819487225776293
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Ignition Factors,4.2.1,0.3604072435445007
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Contributing Environmental/Material Factors,4.2,0.3546223547736955
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Loss of Containment Factors,4.2.2,0.35196526908058745
529,Understanding of reservoir data for carbon dioxide (CO2) storage,"CO2 in Carbon Capture, Utilization, and Storage (CCUS)",23.3.1.2,0.4361042273469049
529,Understanding of reservoir data for carbon dioxide (CO2) storage,Spill Risk Areas,4.1.3,0.40988664936313723
529,Understanding of reservoir data for carbon dioxide (CO2) storage,Hydrogen Liquefaction and Storage,14,0.40026779655801703
530,Understanding of reservoir engineering fundamentals for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4585955102817336
530,Understanding of reservoir engineering fundamentals for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4520448927031391
530,Understanding of reservoir engineering fundamentals for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.43210236294234217
530,Understanding of reservoir engineering fundamentals for carbon dioxide (CO2) injection,Environmental and Regulatory Compliance,25.5,0.4138909703214755
531,Understanding of well testing for carbon dioxide (CO2) injection,Standards and Protocols for Testing,18.4,0.44269435963456294
531,Understanding of well testing for carbon dioxide (CO2) injection,Industry-Specific Testing Protocols,18.4.2,0.4193776626767701
531,Understanding of well testing for carbon dioxide (CO2) injection,Fracture Mechanics Testing,18.2.1,0.4090582097625708
531,Understanding of well testing for carbon dioxide (CO2) injection,Material Durability Testing,18.2.2,0.4068818764189246
531,Understanding of well testing for carbon dioxide (CO2) injection,Compliance with Safety and Reliability Standards,18.4.3,0.4063154595265053
531,Understanding of well testing for carbon dioxide (CO2) injection,Testing and Evaluation of Material Embrittlement,18.2,0.4032536720238331
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4609943598866547
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.43516428826277653
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.4246870686972033
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,Environmental and Regulatory Compliance,25.5,0.42251373047665153
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4071587807814574
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4010882626993487
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.4.3,0.3991181940622581
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Spill Risk Areas,4.1.3,0.3941109979612464
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Contributing Environmental/Material Factors,4.2,0.38777677510449426
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Standards and Protocols for Testing,18.4,0.3876310137391221
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Industry-Specific Testing Protocols,18.4.2,0.38754472151976205
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Identifying Hazardous Zones,9.4.1,0.38243343206156455
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Application of Standards and Regulations,9.2,0.38138591168332503
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Hazardous Area Requirements,9.4,0.38024586633570634
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Environmental and Regulatory Compliance,25.5,0.38012156871582614
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Material Properties of Liquid Hydrogen,14.2,0.38010575583901973
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Interaction with Storage Materials,14.2.3,0.3799273584284222
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Conversion of Hydrogen to Liquid Form,14.1,0.37806731769007795
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.3766385516818912
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Ignition Factors,4.2.1,0.37480040023051386
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.3746142197698048
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Testing and Evaluation of Material Embrittlement,18.2,0.3738853618517748
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Testing and Validation of Integrated Systems,24.3,0.3728746993440225
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Safety Measures for Hazardous Areas,9.4.2,0.370272201781893
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Identification of Hazardous Zones,4.1,0.3702671120509977
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Identifying Relevant Standards,9.2.1,0.36729421393369066
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Compliance with Safety and Reliability Standards,18.4.3,0.36687854675062737
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Solid Oxide (SOFC) Fuel Cells,7.1.4,0.36685429707275397
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Fracture Mechanics Testing,18.2.1,0.36684308643561914
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Compatibility,1.2.1,0.6473282020549885
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Hydrogen Interactions with Materials,1.2,0.6250575673751733
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Materials Selection for Hydrogen Pipelines,6.2,0.6247121885586263
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Behavior of Hydrogen under High Pressure,13.2.2,0.6194676707123271
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Standards and Protocols for Testing,18.4,0.6115972320925994
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Compliance with Safety and Reliability Standards,18.4.3,0.6051902016478296
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Properties of Compressed Hydrogen,13.2,0.6050613210496883
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Compatibility,13.2.3.1,0.5991165693237438
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Hydrogen Interaction with Materials,18,0.589111120573388
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Comparison with Natural Gas Pipeline Materials,6.2.2,0.5887665346965217
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Requirements for High-Pressure Hydrogen,6.2.1,0.5867545101779512
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Corrosion Resistance,6.2.1.3,0.5864560045471104
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Interaction with Storage Materials,13.2.3,0.5847541864372675
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Properties of Liquid Hydrogen,14.2,0.5835099551578112
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Compatibility at Low Temperatures,14.2.3.1,0.5830634565372662
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Pressure Testing,2.2.1,0.6783537775863409
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Measurement of Equipment Integrity,2.2,0.6292990773450715
