skill_id,skill,Mapped Node,Taxonomy ID,Similarity Score
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.4246870686972033
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4071587807814574
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4010882626993487
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.4.3,0.3991181940622581
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Material Compatibility,1.2.1,0.6473282020549885
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Hydrogen Interactions with Materials,1.2,0.6250575673751733
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Materials Selection for Hydrogen Pipelines,6.2,0.6247121885586263
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Pressure Testing,2.2.1,0.6783537775863409
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Measurement of Equipment Integrity,2.2,0.6292990773450715
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Maintenance and Monitoring of Hydrogen Equipment,2,0.6227243800055314
536,Knowledge of components that can endure hydrogen pressure and temperatures,Behavior of Hydrogen under High Pressure,13.2.2,0.5542063542431214
536,Knowledge of components that can endure hydrogen pressure and temperatures,Compliance with Safety and Reliability Standards,18.4.3,0.5510119586821616
536,Knowledge of components that can endure hydrogen pressure and temperatures,Pressure Requirements,7.4.1.2,0.55082515114311
537,Understanding of measurement equipment used in carbon dioxide (CO2) transmission,Leakage Detection,2.2.2,0.4989899765695398
537,Understanding of measurement equipment used in carbon dioxide (CO2) transmission,Emission Control and Reduction,25.5.1,0.4713663625527855
537,Understanding of measurement equipment used in carbon dioxide (CO2) transmission,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4702818051953228
538,Understanding of instrumentation used in carbon dioxide (CO2) transmission,Emission Control and Reduction,25.5.1,0.4699482251905369
538,Understanding of instrumentation used in carbon dioxide (CO2) transmission,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4679753611550804
538,Understanding of instrumentation used in carbon dioxide (CO2) transmission,Leakage Detection,2.2.2,0.4568480189754649
539,Selection and design of compression systems,Compression Technologies,13.1.2,0.4886561188316696
539,Selection and design of compression systems,Electrochemical Compressors,13.1.2.2,0.48297281087017474
539,Selection and design of compression systems,Physical and Chemical Properties under Compression,13.2.1,0.47749451313395364
540,Selection and design of pumping systems,Design Considerations for Hydrogen Pipelines,6.3.1,0.5008326024995857
540,Selection and design of pumping systems,Pipeline Design and Construction,6.3,0.49689727575137344
540,Selection and design of pumping systems,Construction Best Practices,6.3.2,0.47985217732870733
541,Selection and design of turbine systems,Materials Selection for Hydrogen Pipelines,6.2,0.42582590877602866
541,Selection and design of turbine systems,Equipment and Reactor Design,11.3.3,0.4230834009103416
541,Selection and design of turbine systems,Pipeline Design and Construction,6.3,0.4227370567131896
542,"Maintenance of compression, pumping, and turbine systems",Maintenance and Monitoring of Storage Systems,13.3.3,0.5604281816538677
542,"Maintenance of compression, pumping, and turbine systems",Mechanical Compressors,13.1.2.1,0.5497418657307911
542,"Maintenance of compression, pumping, and turbine systems",Maintenance and Monitoring,10.4,0.5316895074193562
543,Understanding of carbon's physical and chemical properties,Chemical Properties of Hydrogen,1.1,0.5136067439971073
543,Understanding of carbon's physical and chemical properties,Understanding hydrogen properties,1,0.47321398584333807
543,Understanding of carbon's physical and chemical properties,Reaction Mechanisms,1.2.2,0.4607175763764847
544,Awareness of potential hazards related to carbon,Contributing Environmental/Material Factors,4.2,0.512564026684229
544,Awareness of potential hazards related to carbon,Ignition Factors,4.2.1,0.4904559664436914
544,Awareness of potential hazards related to carbon,Material Selection for Risk Reduction,4.4,0.45596292906591573
545,Selection of materials for carbon dioxide (CO2) pipelines,Materials Selection for Hydrogen Pipelines,6.2,0.6124204570386068
545,Selection of materials for carbon dioxide (CO2) pipelines,Comparison with Natural Gas Pipeline Materials,6.2.2,0.521459558825934
545,Selection of materials for carbon dioxide (CO2) pipelines,Material Requirements for High-Pressure Hydrogen,6.2.1,0.5164544315759104
546,Application of coatings to protect carbon dioxide (CO2) pipelines,Spill Risk Areas,4.1.3,0.42660326325417863
546,Application of coatings to protect carbon dioxide (CO2) pipelines,Materials Selection for Hydrogen Pipelines,6.2,0.42239825725213453
546,Application of coatings to protect carbon dioxide (CO2) pipelines,Emission Control and Reduction,25.5.1,0.4221776988296382
547,Selection and design of carbon capture equipment,Emission Control and Reduction,25.5.1,0.4433797764318784
547,Selection and design of carbon capture equipment,Materials Selection for Hydrogen Pipelines,6.2,0.4226814993227288
547,Selection and design of carbon capture equipment,Implementation of Emission Control Technologies,25.5.1.2,0.40529435997381
548,Selection of materials for carbon capture systems,Materials Selection for Hydrogen Pipelines,6.2,0.4817452800236225
548,Selection of materials for carbon capture systems,Comparison with Natural Gas Pipeline Materials,6.2.2,0.4203867327988007
548,Selection of materials for carbon capture systems,Material Requirements for High-Pressure Hydrogen,6.2.1,0.4165701091747258
549,Application of coatings to protect carbon capture systems,Mitigation Strategies for Hydrogen Embrittlement,18.3,0.39179135434613477
549,Application of coatings to protect carbon capture systems,Emission Control and Reduction,25.5.1,0.38792440264293204
549,Application of coatings to protect carbon capture systems,System Enhancements,19.5,0.36777530442341266
550,Maintenance of carbon capture systems and materials,Maintenance and Monitoring,10.4,0.4551683239289659
550,Maintenance of carbon capture systems and materials,Monitoring System Performance,10.4.2,0.45146314754330485
550,Maintenance of carbon capture systems and materials,Routine Maintenance Procedures,10.4.1,0.4436552489436587
551,Understanding reservoir engineering fundamentals for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4580512632951197
551,Understanding reservoir engineering fundamentals for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4454828476042385
551,Understanding reservoir engineering fundamentals for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.42497357959089044
552,Understanding well testing and analysis for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.4413249202523928
552,Understanding well testing and analysis for carbon dioxide (CO2) injection,Standards and Protocols for Testing,18.4,0.42967126256960597
552,Understanding well testing and analysis for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.42905807410791963
553,Understanding pressure and rate transient analysis for carbon dioxide (CO2) injection,Emission Control and Reduction,25.5.1,0.45561077143875184
553,Understanding pressure and rate transient analysis for carbon dioxide (CO2) injection,"NOx, CO2, and Other Emission Management",25.5.1.1,0.433777380700455
553,Understanding pressure and rate transient analysis for carbon dioxide (CO2) injection,Implementation of Emission Control Technologies,25.5.1.2,0.41670582472178763
554,Understanding fluid characterization in carbon dioxide (CO2) injection contexts,Contributing Environmental/Material Factors,4.2,0.41651139774327073
554,Understanding fluid characterization in carbon dioxide (CO2) injection contexts,Industry-Specific Testing Protocols,18.4.2,0.4097639687280652
554,Understanding fluid characterization in carbon dioxide (CO2) injection contexts,Spill Risk Areas,4.1.3,0.40877442862939695
555,Knowledge of material selection for carbon dioxide (CO2) environments,Contributing Environmental/Material Factors,4.2,0.4943611421277425
555,Knowledge of material selection for carbon dioxide (CO2) environments,Ignition Factors,4.2.1,0.48221310849304433
555,Knowledge of material selection for carbon dioxide (CO2) environments,Corrosion Resistance,4.4.1,0.4326020024390851
556,Knowledge of coating selection for carbon dioxide (CO2) environments,Contributing Environmental/Material Factors,4.2,0.44864242309318136
556,Knowledge of coating selection for carbon dioxide (CO2) environments,Corrosion Resistance,4.4.1,0.4346001122815242
556,Knowledge of coating selection for carbon dioxide (CO2) environments,Ignition Factors,4.2.1,0.4155851057491948
557,Understanding of the physical properties of carbon dioxide (CO2) in a liquid state,Physical and Chemical Properties at Cryogenic Temperatures,14.2.1,0.5443881247261676
557,Understanding of the physical properties of carbon dioxide (CO2) in a liquid state,Behavior of Hydrogen as a Liquid,14.2.2,0.5415438035668529
557,Understanding of the physical properties of carbon dioxide (CO2) in a liquid state,Material Properties of Liquid Hydrogen,14.2,0.51951219373185
558,Understanding of the behavior of carbon dioxide (CO2) in a liquid state,Behavior of Hydrogen as a Liquid,14.2.2,0.5453047226541534
558,Understanding of the behavior of carbon dioxide (CO2) in a liquid state,Material Properties of Liquid Hydrogen,14.2,0.4959531625672826
558,Understanding of the behavior of carbon dioxide (CO2) in a liquid state,Physical and Chemical Properties at Cryogenic Temperatures,14.2.1,0.49533415189702257
559,PVT characterization specific to sequestered gas and liquid composition,Material Properties of Liquid Hydrogen,14.2,0.47563300962218324
559,PVT characterization specific to sequestered gas and liquid composition,Physical and Chemical Properties at Cryogenic Temperatures,14.2.1,0.4713424421780278
559,PVT characterization specific to sequestered gas and liquid composition,Testing and Evaluation of Material Embrittlement,18.2,0.4456064260276593
560,Thermal/flow modeling for sequestered gas and liquid compositions,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.4427855617483176
560,Thermal/flow modeling for sequestered gas and liquid compositions,Materials Selection for Hydrogen Pipelines,6.2,0.4316913827604827
560,Thermal/flow modeling for sequestered gas and liquid compositions,Safety and Operational Planning,6.4,0.42802467781468034
561,In-depth understanding of hydrogen safety legislation,Safety and Regulatory Requirements,14.3.2,0.6615764669947753
561,In-depth understanding of hydrogen safety legislation,Safety Zone Identification,4.3.1,0.6492113508205607
561,In-depth understanding of hydrogen safety legislation,Safety Zones and Emergency Procedures,4.3,0.6454765480657093
562,Application of hydrogen safety codes and standards in operations,Compliance with Safety and Reliability Standards,18.4.3,0.7034398617643697
562,Application of hydrogen safety codes and standards in operations,Safety Measures for Hazardous Areas,9.4.2,0.7017137368331348
562,Application of hydrogen safety codes and standards in operations,Industry-Specific Testing Protocols,18.4.2,0.6917105735129143
563,Understanding of regulations and standards specific to Carbon Capture and Storage (CCS),Emission Control and Reduction,25.5.1,0.5008858314173004
563,Understanding of regulations and standards specific to Carbon Capture and Storage (CCS),"NOx, CO2, and Other Emission Management",25.5.1.1,0.47962753799401847
563,Understanding of regulations and standards specific to Carbon Capture and Storage (CCS),Implementation of Emission Control Technologies,25.5.1.2,0.4739839013018269
564,Application of carbon capture and storage related codes in project implementation,Identifying Hazardous Zones,9.4.1,0.486419062792264
564,Application of carbon capture and storage related codes in project implementation,Operational Implications in Hazardous Environments,9.4.3,0.48343885616195037
564,Application of carbon capture and storage related codes in project implementation,Hazardous Area Requirements,9.4,0.47275497637662367
565,"Understanding of the carbon dioxide (CO2) value chain, including production, transportation, and storage","CO2 in Carbon Capture, Utilization, and Storage (CCUS)",23.3.1.2,0.3963140101254936
565,"Understanding of the carbon dioxide (CO2) value chain, including production, transportation, and storage",Carbon Dioxide (CO2) Utilization,23.3.1,0.37483683427444325
565,"Understanding of the carbon dioxide (CO2) value chain, including production, transportation, and storage",Electrodes (Anode and Cathode),7.2.2,0.36949111491060127
566,Application of carbon dioxide (CO2) value chain knowledge to optimize processes,Emission Control and Reduction,25.5.1,0.44787844507705965
566,Application of carbon dioxide (CO2) value chain knowledge to optimize processes,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4324687610145761
566,Application of carbon dioxide (CO2) value chain knowledge to optimize processes,Implementation of Emission Control Technologies,25.5.1.2,0.4225512131097584
567,Understanding control systems in carbon capture plants,Emission Control and Reduction,25.5.1,0.5219056563443154
567,Understanding control systems in carbon capture plants,Control Systems for Temperature Regulation,10.2.3,0.47506571920845053
567,Understanding control systems in carbon capture plants,Implementation of Emission Control Technologies,25.5.1.2,0.47457882396608486
568,Optimization of control systems for process efficiency in carbon capture,Emission Control and Reduction,25.5.1,0.5850322830272998
568,Optimization of control systems for process efficiency in carbon capture,Process Optimization Techniques,16.4.1,0.5592379370055002
568,Optimization of control systems for process efficiency in carbon capture,Optimization of Process Efficiency,19.1.3,0.5388580264673103
569,Maintenance of equipment in carbon capture plants,Monitoring Techniques,2.1.1,0.6145289620699302
569,Maintenance of equipment in carbon capture plants,Equipment Monitoring,2.1,0.6134966098669868
569,Maintenance of equipment in carbon capture plants,Maintenance and Monitoring of Hydrogen Equipment,2,0.5987995160614009
570,Monitoring and inspection of carbon capture systems for maintenance,Visual Inspections,2.1.1.1,0.6580429745069191
570,Monitoring and inspection of carbon capture systems for maintenance,Monitoring Techniques,2.1.1,0.6501075853516924
570,Monitoring and inspection of carbon capture systems for maintenance,Equipment Monitoring,2.1,0.6478733839986791
571,PVT characterization specific to sequestered gas,Standards and Protocols for Testing,18.4,0.4284606558209034
571,PVT characterization specific to sequestered gas,Testing and Evaluation of Material Embrittlement,18.2,0.42794407272309365
571,PVT characterization specific to sequestered gas,Industry-Specific Testing Protocols,18.4.2,0.4210691759637336
572,Thermal and flow modeling for sequestered gas composition,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.4265429027635288
572,Thermal and flow modeling for sequestered gas composition,Safety and Operational Planning,6.4,0.4214102866852253
572,Thermal and flow modeling for sequestered gas composition,Materials Selection for Hydrogen Pipelines,6.2,0.410830969996161
573,Understanding of carbon capture and separation processes,Biomass Gasification,16.1.4,0.4720649348369834
573,Understanding of carbon capture and separation processes,Chemical and Electrical Processes,7.3,0.4686701130157812
573,Understanding of carbon capture and separation processes,Ensuring Process Compliance and Optimization,16.4,0.4467312110588655
574,Understanding of purification and liquefaction processes,Conversion of Hydrogen to Liquid Form,14.1,0.4985289525689389
574,Understanding of purification and liquefaction processes,Liquefaction Technologies,14.1.2,0.44664418126401007
574,Understanding of purification and liquefaction processes,Principles of Hydrogen Liquefaction,14.1.1,0.43950221873813056
575,Understanding of steam generation processes,Steam Methane Reforming (SMR),16.1.2,0.5860597323755508
575,Understanding of steam generation processes,Coal Gasification,16.1.3,0.5632115914218253
575,Understanding of steam generation processes,Key Stages in the SMR Process,11.2,0.5604771257284209
576,Understanding of cavern engineering fundamentals for hydrogen injection,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.5635934644267145
576,Understanding of cavern engineering fundamentals for hydrogen injection,Decoding Engineering Drawings,9.1.3,0.5552481501840926
576,Understanding of cavern engineering fundamentals for hydrogen injection,Understanding Technical Drawings and Diagrams,9.1,0.5430695659477379
577,"Understanding of well testing, pressure and rate transient analysis",Pressure Testing,2.2.1,0.49690939889352526
577,"Understanding of well testing, pressure and rate transient analysis",Monitoring and Inspection,6.4.2.1,0.43465698501103156
577,"Understanding of well testing, pressure and rate transient analysis",Leakage Detection,2.2.2,0.4297817783028801
578,Understanding of fluid characterization in cavern environments,Interaction with Storage Materials,14.2.3,0.38008031298312783
578,Understanding of fluid characterization in cavern environments,Behavior of Hydrogen as a Liquid,14.2.2,0.365934502835112
578,Understanding of fluid characterization in cavern environments,Material Properties of Liquid Hydrogen,14.2,0.3544792327943872
579,Understanding of well completion solutions for carbon dioxide (CO2) based on subsurface conditions,Environmental Impact of Gas Substitution,17.3.3,0.38083996709401546
579,Understanding of well completion solutions for carbon dioxide (CO2) based on subsurface conditions,Fluid and Gas Management Systems,24.2.2.1,0.37950917006483553
579,Understanding of well completion solutions for carbon dioxide (CO2) based on subsurface conditions,Synthesis of Syngas,17.1.3,0.37232239622665686
580,Understanding of long-term well integrity in carbon dioxide (CO2) environments,Contributing Environmental/Material Factors,4.2,0.4393958563857667
580,Understanding of long-term well integrity in carbon dioxide (CO2) environments,Containment Integrity,4.4.2,0.43812196094139
580,Understanding of long-term well integrity in carbon dioxide (CO2) environments,CO2 Emissions and Capture,12.4.1,0.4219320078791823
581,Understanding of hydrogen production process using Steam Methane Reforming (SMR),Overview of Steam Methane Reforming,11.1,0.9233370333626817
581,Understanding of hydrogen production process using Steam Methane Reforming (SMR),Hydrogen Production via Steam Methane Reforming (SMR),11,0.9195545922229236
581,Understanding of hydrogen production process using Steam Methane Reforming (SMR),Steam Methane Reforming (SMR),16.1.2,0.9088921333337782
582,Understanding of hydrogen production process using Autothermal Reforming (ATR),Hydrogen Production via Steam Methane Reforming (SMR),11,0.6288167571906027
582,Understanding of hydrogen production process using Autothermal Reforming (ATR),Steam Methane Reforming (SMR),16.1.2,0.6084447451982753
582,Understanding of hydrogen production process using Autothermal Reforming (ATR),Overview of Steam Methane Reforming,11.1,0.6044848903625242
583,Understanding of reservoir data interpretation for hydrogen injection,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.5393479065841492
583,Understanding of reservoir data interpretation for hydrogen injection,Hydrogen Compression and Storage,13,0.5288961473082464
583,Understanding of reservoir data interpretation for hydrogen injection,Market Demand and Supply Analysis,5.1,0.5058284052795725
584,Understanding of reservoir data for hydrogen storage efficiency,Hydrogen Compression and Storage,13,0.6106009705972413
584,Understanding of reservoir data for hydrogen storage efficiency,Hydrogen Stability and Containment,3.2,0.602318370373163
584,Understanding of reservoir data for hydrogen storage efficiency,Storage of Compressed Hydrogen,13.3,0.5908197886969981
585,Understanding of automated process systems for SMR/ATR,Feedstock Quality for SMR and Gasification,16.2.3,0.33082806782695096
585,Understanding of automated process systems for SMR/ATR,Operations and Processes in Co-Firing Power Plants,25,0.3226504654566613
585,Understanding of automated process systems for SMR/ATR,Optimization of Process Efficiency,19.1.3,0.3120066410506076
586,Knowledge of control systems for optimizing SMR/ATR processes,Implementation of Safety Protocols,19.1.2,0.35959503862450326
586,Knowledge of control systems for optimizing SMR/ATR processes,Emergency Shutdown Procedures,19.1.2.1,0.3549006560884522
586,Knowledge of control systems for optimizing SMR/ATR processes,Energy Efficiency Enhancements,19.1.3.2,0.35480036550052174
587,Understanding of electrical equipment required for pipeline transmission of carbon dioxide (CO2),Leakage Detection,2.2.2,0.46405532675584193
587,Understanding of electrical equipment required for pipeline transmission of carbon dioxide (CO2),"NOx, CO2, and Other Emission Management",25.5.1.1,0.460211941557375
587,Understanding of electrical equipment required for pipeline transmission of carbon dioxide (CO2),Emission Control and Reduction,25.5.1,0.4527661469547286
588,Knowledge of instrumentation systems for monitoring carbon dioxide (CO2) pipeline transmission,Leakage Detection,2.2.2,0.5757902439013554
588,Knowledge of instrumentation systems for monitoring carbon dioxide (CO2) pipeline transmission,Equipment Monitoring,2.1,0.5106056482697238
588,Knowledge of instrumentation systems for monitoring carbon dioxide (CO2) pipeline transmission,Monitoring Techniques,2.1.1,0.5104616906356602
589,Understanding of control systems used in SMR/ATR hydrogen production plants,Control Systems for Temperature Regulation,10.2.3,0.6374289264124494
589,Understanding of control systems used in SMR/ATR hydrogen production plants,Monitoring Control Systems,19.2,0.6259214495538936
589,Understanding of control systems used in SMR/ATR hydrogen production plants,Programming and Monitoring Control Systems in Hydrogen Processes,19,0.6258149003204103
590,Optimization of control systems in SMR/ATR hydrogen production processes,Process Optimization Techniques,16.4.1,0.6449796965222654
590,Optimization of control systems in SMR/ATR hydrogen production processes,Optimization of Process Efficiency,19.1.3,0.6412533175889988
590,Optimization of control systems in SMR/ATR hydrogen production processes,Programming and Monitoring Control Systems in Hydrogen Processes,19,0.6263672653657606
591,Selection and design of carbon dioxide (CO2) compression systems,Compression Technologies,13.1.2,0.49970419591160753
591,Selection and design of carbon dioxide (CO2) compression systems,Electrochemical Compressors,13.1.2.2,0.4851916060071917
591,Selection and design of carbon dioxide (CO2) compression systems,Conversion of Hydrogen to Compressed Gas,13.1,0.46930380040415076
592,Selection and design of turbine systems for carbon dioxide (CO2) environments,Emission Control and Reduction,25.5.1,0.5399549474441109
592,Selection and design of turbine systems for carbon dioxide (CO2) environments,"NOx, CO2, and Other Emission Management",25.5.1.1,0.5127661897263692
592,Selection and design of turbine systems for carbon dioxide (CO2) environments,CO2 Emissions and Capture,12.4.1,0.509940553342523
593,Maintenance of carbon dioxide (CO2) compression systems,Compression Technologies,13.1.2,0.5144018325545073
593,Maintenance of carbon dioxide (CO2) compression systems,Maintenance and Monitoring of Storage Systems,13.3.3,0.5137675345190514
593,Maintenance of carbon dioxide (CO2) compression systems,Hydrogen Compression and Storage,13,0.5036053407583625
594,Maintenance of turbine systems for carbon dioxide (CO2) environments,Maintenance and Monitoring,10.4,0.5465088192784953
594,Maintenance of turbine systems for carbon dioxide (CO2) environments,Monitoring System Performance,10.4.2,0.5394905285343327
594,Maintenance of turbine systems for carbon dioxide (CO2) environments,Emission Control and Reduction,25.5.1,0.5238914603449852
595,Selection and design of vessels for carbon dioxide (CO2) environments,CO2 Emissions and Capture,12.4.1,0.4372345418726137
595,Selection and design of vessels for carbon dioxide (CO2) environments,Emission Control and Reduction,25.5.1,0.40742649885590576
595,Selection and design of vessels for carbon dioxide (CO2) environments,Environmental Regulations,5.2.1.2,0.4030880763222615
596,Selection and design of piping systems and fittings for carbon dioxide (CO2) environments,Welding and Jointing Techniques,6.3.2.1,0.45207216708311226
596,Selection and design of piping systems and fittings for carbon dioxide (CO2) environments,CO2 Emissions and Capture,12.4.1,0.44674133381957315
596,Selection and design of piping systems and fittings for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.4.1,0.44519046538748064
597,Selection and design of cryogenic systems for carbon dioxide (CO2) storage,Cryogenic Systems for Hydrogen,3.1,0.5366142321682463
597,Selection and design of cryogenic systems for carbon dioxide (CO2) storage,Operation of Cryogenic Systems,3.1.2,0.5114842828983794
597,Selection and design of cryogenic systems for carbon dioxide (CO2) storage,Cryogenic Cooling Systems,14.1.2.1,0.5107016807437404
598,Selection and design of valves and seals for carbon dioxide (CO2) environments,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4481407513461271
598,Selection and design of valves and seals for carbon dioxide (CO2) environments,Emission Control and Reduction,25.5.1,0.4312306195219002
598,Selection and design of valves and seals for carbon dioxide (CO2) environments,CO2 Emissions and Capture,12.4.1,0.42035095715107973
599,"Maintenance of vessels, piping systems, cryogenic systems, valves, and seals",Checking Vessel Integrity,2.3.1.1,0.5348371478086242
599,"Maintenance of vessels, piping systems, cryogenic systems, valves, and seals",Maintenance and Monitoring of Hydrogen Equipment,2,0.5256396961498973
599,"Maintenance of vessels, piping systems, cryogenic systems, valves, and seals",Monitoring and Control of Cryogenic Temperatures,3.1.2.2,0.5242101516991894
600,Selection of appropriate materials for carbon dioxide (CO2) compression facility maintenance,Materials Selection for Hydrogen Pipelines,6.2,0.47928298237790523
600,Selection of appropriate materials for carbon dioxide (CO2) compression facility maintenance,Interaction with Storage Materials,13.2.3,0.4517667158804092
600,Selection of appropriate materials for carbon dioxide (CO2) compression facility maintenance,Hydrogen Compression and Storage,13,0.44968929234612753
601,Selection of appropriate coatings for carbon dioxide (CO2) compression facility maintenance,Materials Selection for Hydrogen Pipelines,6.2,0.41390706020075774
601,Selection of appropriate coatings for carbon dioxide (CO2) compression facility maintenance,Pressure Relief Devices,13.3.2.1,0.41217918110670326
601,Selection of appropriate coatings for carbon dioxide (CO2) compression facility maintenance,Hydrogen Embrittlement,13.2.3.2,0.4120563335708435
602,Selection of seals for carbon dioxide (CO2) compression facility maintenance,Pressure Relief Devices,13.3.2.1,0.4816306369878448
602,Selection of seals for carbon dioxide (CO2) compression facility maintenance,Safety Protocols for Storage,13.3.2.2,0.4631916737858821
602,Selection of seals for carbon dioxide (CO2) compression facility maintenance,Maintenance and Monitoring of Storage Systems,13.3.3,0.46073888182845635
603,Understanding properties and characteristics of carbon dioxide (CO2) in a liquid state,Behavior of Hydrogen as a Liquid,14.2.2,0.5626133931972306
603,Understanding properties and characteristics of carbon dioxide (CO2) in a liquid state,Physical and Chemical Properties at Cryogenic Temperatures,14.2.1,0.54313110956298
603,Understanding properties and characteristics of carbon dioxide (CO2) in a liquid state,Material Properties of Liquid Hydrogen,14.2,0.5364299519767671
604,Understanding properties and characteristics of carbon dioxide (CO2) in a gaseous state,Comparison with Other Gases,1.1.3,0.4978520145365154
604,Understanding properties and characteristics of carbon dioxide (CO2) in a gaseous state,Behavior of Hydrogen as a Liquid,14.2.2,0.47979295405428135
604,Understanding properties and characteristics of carbon dioxide (CO2) in a gaseous state,Chemical Properties of Hydrogen,1.1,0.47923517667626125
605,Maintenance of vessels to withstand hydrogen pressure and temperatures,Checking Vessel Integrity,2.3.1.1,0.6194348763227167
605,Maintenance of vessels to withstand hydrogen pressure and temperatures,Pressure Testing,2.2.1,0.6156153247918057
605,Maintenance of vessels to withstand hydrogen pressure and temperatures,Maintenance and Monitoring of Hydrogen Equipment,2,0.6040209257551414
606,Maintenance of compressors to withstand hydrogen pressure and temperatures,Maintenance and Monitoring,10.4,0.6350804225585348
606,Maintenance of compressors to withstand hydrogen pressure and temperatures,Routine Maintenance Procedures,10.4.1,0.6264859568752742
606,Maintenance of compressors to withstand hydrogen pressure and temperatures,Pressure Testing,2.2.1,0.625279557014928
607,Maintenance of piping systems and fittings under hydrogen conditions,Maintenance and Monitoring of Hydrogen Equipment,2,0.6903418856683504
607,Maintenance of piping systems and fittings under hydrogen conditions,Operation and Maintenance,6.4.2,0.6523349292506844
607,Maintenance of piping systems and fittings under hydrogen conditions,Measurement of Equipment Integrity,2.2,0.6438636501384329
608,Maintenance of valves and seals to withstand hydrogen pressure and temperatures,Pressure Testing,2.2.1,0.6536537688605506
608,Maintenance of valves and seals to withstand hydrogen pressure and temperatures,Operation and Maintenance,6.4.2,0.6251148127980181
608,Maintenance of valves and seals to withstand hydrogen pressure and temperatures,Regular Maintenance Procedures,6.4.2.3,0.6225586632678838
609,Maintenance of coatings and insulation to protect against hydrogen conditions,Maintenance and Monitoring of Hydrogen Equipment,2,0.5966847866378138
609,Maintenance of coatings and insulation to protect against hydrogen conditions,Compliance with Safety and Reliability Standards,18.4.3,0.5822816899962349
609,Maintenance of coatings and insulation to protect against hydrogen conditions,Measurement of Equipment Integrity,2.2,0.5791816766200294
610,Understanding of measurement equipment and instrumentation for carbon capture processes,Emission Control and Reduction,25.5.1,0.4833785604499268
610,Understanding of measurement equipment and instrumentation for carbon capture processes,Monitoring Techniques,2.1.1,0.46682647937773303
610,Understanding of measurement equipment and instrumentation for carbon capture processes,Leakage Detection,2.2.2,0.46658775213709713
611,Understanding of measurement equipment and instrumentation for carbon separation and purification,Leakage Detection,2.2.2,0.5060923032550766
611,Understanding of measurement equipment and instrumentation for carbon separation and purification,Pressure Testing,2.2.1,0.49610352215383147
611,Understanding of measurement equipment and instrumentation for carbon separation and purification,Measurement of Equipment Integrity,2.2,0.4783400282700544
612,Understanding of measurement equipment and instrumentation for carbon liquefication,Leakage Detection,2.2.2,0.4730139743080246
612,Understanding of measurement equipment and instrumentation for carbon liquefication,Emission Control and Reduction,25.5.1,0.45224140148555625
612,Understanding of measurement equipment and instrumentation for carbon liquefication,Fracture and Crack Analysis,2.2.3,0.4487536457387873
613,PVT characterization specific to sequestered carbon dioxide (CO2) composition,Contributing Environmental/Material Factors,4.2,0.4218695455269731
613,PVT characterization specific to sequestered carbon dioxide (CO2) composition,Ignition Factors,4.2.1,0.4003246548507513
613,PVT characterization specific to sequestered carbon dioxide (CO2) composition,"NOx, CO2, and Other Emission Management",25.5.1.1,0.4000906421555661
614,Thermal/flow modeling specific to sequestered carbon dioxide (CO2) composition,Emission Control and Reduction,25.5.1,0.44177782785437114
614,Thermal/flow modeling specific to sequestered carbon dioxide (CO2) composition,"NOx, CO2, and Other Emission Management",25.5.1.1,0.429928216483193
614,Thermal/flow modeling specific to sequestered carbon dioxide (CO2) composition,Loss of Containment Factors,4.2.2,0.40842014720434194
615,Understanding the properties and characteristics of carbon dioxide (CO2) in a gaseous state,Comparison with Other Gases,1.1.3,0.49768569245508676
615,Understanding the properties and characteristics of carbon dioxide (CO2) in a gaseous state,Chemical Properties of Hydrogen,1.1,0.4740045186838002
615,Understanding the properties and characteristics of carbon dioxide (CO2) in a gaseous state,Behavior of Hydrogen as a Liquid,14.2.2,0.4648281698763981
